"No.","Time","Source","Destination","Protocol","Length","Info"
"1031","265.528987","192.168.1.100","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 "
"1032","265.530271","fe80::98b8:35ed:9434:3a51","ff02::fb","MDNS","74","Standard query response 0x0000"
"1033","265.531469","192.168.1.100","224.0.0.251","MDNS","60","Standard query response 0x0000"
"1034","265.554983","192.168.1.135","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 "
"1035","265.555544","192.168.1.135","224.0.0.251","MDNS","54","Standard query response 0x0000"
"1036","266.516807","192.168.1.100","224.0.0.251","MDNS","82","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"1037","266.518364","192.168.1.135","224.0.0.251","MDNS","82","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"1038","266.519741","fe80::2d72:8073:b437:a228","ff02::fb","MDNS","102","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"1039","266.520803","192.168.1.135","224.0.0.251","MDNS","54","Standard query response 0x0000"
"1040","266.521980","fe80::2d72:8073:b437:a228","ff02::fb","MDNS","74","Standard query response 0x0000"
"1041","266.523430","fe80::98b8:35ed:9434:3a51","ff02::fb","MDNS","102","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"1042","266.525780","192.168.1.100","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 "
"1043","266.526966","fe80::98b8:35ed:9434:3a51","ff02::fb","MDNS","74","Standard query response 0x0000"
"1044","266.528082","192.168.1.100","224.0.0.251","MDNS","60","Standard query response 0x0000"
"1045","266.530374","192.168.1.135","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 "
"1046","266.531718","192.168.1.100","224.0.0.251","MDNS","60","Standard query response 0x0000"
"1047","266.532870","fe80::98b8:35ed:9434:3a51","ff02::fb","MDNS","74","Standard query response 0x0000"
"1048","266.540343","192.168.1.135","224.0.0.251","MDNS","54","Standard query response 0x0000"
"1049","266.541483","fe80::2d72:8073:b437:a228","ff02::fb","MDNS","74","Standard query response 0x0000"
"1050","266.824470","192.168.1.100","192.168.1.255","UDP","63","65387  >  32412  Len=21"
"1051","266.825616","192.168.1.100","192.168.1.255","UDP","63","65391  >  32414  Len=21"
"1052","266.829233","192.168.1.135","192.168.1.255","UDP","63","65385  >  32412  Len=21"
"1053","266.830344","192.168.1.135","192.168.1.255","UDP","63","65389  >  32414  Len=21"
"1054","267.518741","192.168.1.100","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 "
"1055","267.525036","192.168.1.135","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 "
"1056","268.522146","192.168.1.100","224.0.0.251","MDNS","82","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"1057","268.523542","fe80::98b8:35ed:9434:3a51","ff02::fb","MDNS","102","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"1058","268.524702","fe80::98b8:35ed:9434:3a51","ff02::fb","MDNS","74","Standard query response 0x0000"
"1059","268.526347","192.168.1.100","224.0.0.251","MDNS","60","Standard query response 0x0000"
"1060","268.528635","192.168.1.100","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 "
"1061","268.529904","192.168.1.135","224.0.0.251","MDNS","82","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"1062","268.530819","192.168.1.135","224.0.0.251","MDNS","54","Standard query response 0x0000"
"1063","268.532285","fe80::2d72:8073:b437:a228","ff02::fb","MDNS","102","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"1064","268.533548","fe80::2d72:8073:b437:a228","ff02::fb","MDNS","74","Standard query response 0x0000"
"1065","268.538283","192.168.1.135","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 "
"1066","268.539295","192.168.1.135","224.0.0.251","MDNS","54","Standard query response 0x0000"
"1067","268.540481","fe80::2d72:8073:b437:a228","ff02::fb","MDNS","74","Standard query response 0x0000"
"1068","268.541540","192.168.1.100","224.0.0.251","MDNS","60","Standard query response 0x0000"
"1069","268.542779","fe80::98b8:35ed:9434:3a51","ff02::fb","MDNS","74","Standard query response 0x0000"
"1070","271.577951","192.168.1.135","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 "
"1071","271.580703","192.168.1.135","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 "
"1072","271.824414","192.168.1.100","192.168.1.255","UDP","63","65387  >  32412  Len=21"
"1073","271.825417","192.168.1.100","192.168.1.255","UDP","63","65391  >  32414  Len=21"
"1074","271.827968","192.168.1.135","192.168.1.255","UDP","63","65385  >  32412  Len=21"
"1075","271.829165","192.168.1.135","192.168.1.255","UDP","63","65389  >  32414  Len=21"
"1076","272.090988","AsustekC_bc:42:24","Broadcast","ARP","60","Who has 192.168.1.250? Tell 192.168.1.100"
"1077","273.060009","AsustekC_bc:42:24","Broadcast","ARP","60","Who has 192.168.1.250? Tell 192.168.1.100"
"1078","274.059686","AsustekC_bc:42:24","Broadcast","ARP","60","Who has 192.168.1.250? Tell 192.168.1.100"
"1079","275.090588","AsustekC_bc:42:24","Broadcast","ARP","60","Who has 192.168.1.250? Tell 192.168.1.100"
"1080","276.059622","AsustekC_bc:42:24","Broadcast","ARP","60","Who has 192.168.1.250? Tell 192.168.1.100"
"1081","276.148252","192.168.1.109","192.168.1.1","DNS","89","Standard query 0xb6ec A ocos-office365-s2s.msedge.net"
"1082","276.179436","192.168.1.109","192.168.1.1","DNS","89","Standard query 0xb6ec A ocos-office365-s2s.msedge.net"
"1083","276.193871","192.168.1.1","192.168.1.109","DNS","179","Standard query response 0xb6ec A ocos-office365-s2s.msedge.net CNAME ocos-office365-s2s-msedge-net.e-0009.e-msedge.net CNAME e-0009.e-msedge.net A 13.107.5.88"
"1084","276.324468","192.168.1.109","13.107.5.88","TCP","66","50088  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"1085","276.377092","13.107.5.88","192.168.1.109","TCP","66","443  >  50088 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1440 WS=256 SACK_PERM=1"
"1086","276.377192","192.168.1.109","13.107.5.88","TCP","54","50088  >  443 [ACK] Seq=1 Ack=1 Win=262144 Len=0"
"1087","276.379704","192.168.1.109","13.107.5.88","TLSv1.2","284","Client Hello"
"1088","276.438257","13.107.5.88","192.168.1.109","TCP","60","443  >  50088 [ACK] Seq=1 Ack=231 Win=131328 Len=0"
"1089","276.439828","13.107.5.88","192.168.1.109","TCP","1514","[TCP segment of a reassembled PDU]"
"1090","276.439892","192.168.1.109","13.107.5.88","TCP","54","50088  >  443 [ACK] Seq=231 Ack=1461 Win=262144 Len=0"
"1091","276.441728","13.107.5.88","192.168.1.109","TCP","1514","[TCP segment of a reassembled PDU]"
"1092","276.441730","13.107.5.88","192.168.1.109","TCP","1514","[TCP segment of a reassembled PDU]"
"1093","276.441733","13.107.5.88","192.168.1.109","TLSv1.2","1302","Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"1094","276.441799","192.168.1.109","13.107.5.88","TCP","54","50088  >  443 [ACK] Seq=231 Ack=5629 Win=262144 Len=0"
"1095","276.470935","192.168.1.109","13.107.5.88","TLSv1.2","268","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1096","276.471585","192.168.1.109","13.107.5.88","TLSv1.2","491","Application Data"
"1097","276.515134","13.107.5.88","192.168.1.109","TCP","60","443  >  50088 [ACK] Seq=5629 Ack=445 Win=131072 Len=0"
"1098","276.515851","13.107.5.88","192.168.1.109","TCP","60","443  >  50088 [ACK] Seq=5629 Ack=882 Win=130560 Len=0"
"1099","276.516986","13.107.5.88","192.168.1.109","TLSv1.2","161","Change Cipher Spec, Encrypted Handshake Message"
"1100","276.517035","192.168.1.109","13.107.5.88","TCP","54","50088  >  443 [ACK] Seq=882 Ack=5736 Win=261888 Len=0"
"1101","276.518274","13.107.5.88","192.168.1.109","TLSv1.2","491","Application Data"
"1102","276.518325","192.168.1.109","13.107.5.88","TCP","54","50088  >  443 [ACK] Seq=882 Ack=6173 Win=261376 Len=0"
"1103","276.519171","13.107.5.88","192.168.1.109","TLSv1.2","139","Application Data"
"1104","276.519212","192.168.1.109","13.107.5.88","TCP","54","50088  >  443 [ACK] Seq=882 Ack=6258 Win=261376 Len=0"
"1105","276.823833","192.168.1.100","192.168.1.255","UDP","63","65387  >  32412  Len=21"
"1106","276.824905","192.168.1.100","192.168.1.255","UDP","63","65391  >  32414  Len=21"
"1107","276.831546","192.168.1.135","192.168.1.255","UDP","63","65385  >  32412  Len=21"
"1108","276.832652","192.168.1.135","192.168.1.255","UDP","63","65389  >  32414  Len=21"
"1109","276.972762","192.168.1.109","192.168.1.1","DNS","86","Standard query 0xab8f A officeclient.microsoft.com"
"1110","276.999879","192.168.1.1","192.168.1.109","DNS","237","Standard query response 0xab8f A officeclient.microsoft.com CNAME prod.configsvc.live.com.akadns.net CNAME eus2-config.officeapps.live.com CNAME osiprod-eus2-snow-000.cloudapp.net A 137.116.74.190"
"1111","277.001378","192.168.1.109","137.116.74.190","TCP","66","50089  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"1112","277.059732","AsustekC_bc:42:24","Broadcast","ARP","60","Who has 192.168.1.250? Tell 192.168.1.100"
"1113","277.069697","137.116.74.190","192.168.1.109","TCP","66","443  >  50089 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1440 WS=256 SACK_PERM=1"
"1114","277.069813","192.168.1.109","137.116.74.190","TCP","54","50089  >  443 [ACK] Seq=1 Ack=1 Win=262144 Len=0"
"1115","277.070409","192.168.1.109","137.116.74.190","TLSv1.2","281","Client Hello"
"1116","277.122443","137.116.74.190","192.168.1.109","TCP","1514","[TCP segment of a reassembled PDU]"
"1117","277.122513","192.168.1.109","137.116.74.190","TCP","54","50089  >  443 [ACK] Seq=228 Ack=1461 Win=262144 Len=0"
"1118","277.123409","137.116.74.190","192.168.1.109","TCP","1514","[TCP Previous segment not captured] [TCP segment of a reassembled PDU]"
"1119","277.123410","137.116.74.190","192.168.1.109","TCP","1133","[TCP segment of a reassembled PDU]"
"1120","277.123443","192.168.1.109","137.116.74.190","TCP","66","[TCP Dup ACK 1117#1] 50089  >  443 [ACK] Seq=228 Ack=1461 Win=262144 Len=0 SLE=2921 SRE=4381"
"1121","277.123497","192.168.1.109","137.116.74.190","TCP","66","[TCP Dup ACK 1117#2] 50089  >  443 [ACK] Seq=228 Ack=1461 Win=262144 Len=0 SLE=2921 SRE=5460"
"1122","277.124161","137.116.74.190","192.168.1.109","TLSv1.2","1514","[TCP Fast Retransmission] Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"1123","277.124187","192.168.1.109","137.116.74.190","TCP","54","50089  >  443 [ACK] Seq=228 Ack=5460 Win=262144 Len=0"
"1124","277.129148","192.168.1.109","137.116.74.190","TLSv1.2","268","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1125","277.129347","192.168.1.109","137.116.74.190","TLSv1.2","571","Application Data"
"1126","277.165364","137.116.74.190","192.168.1.109","TCP","60","443  >  50089 [ACK] Seq=5460 Ack=959 Win=130560 Len=0"
"1127","277.178681","137.116.74.190","192.168.1.109","TLSv1.2","161","Change Cipher Spec, Encrypted Handshake Message"
"1128","277.178734","192.168.1.109","137.116.74.190","TCP","54","50089  >  443 [ACK] Seq=959 Ack=5567 Win=261888 Len=0"
"1129","277.198547","137.116.74.190","192.168.1.109","TCP","1514","[TCP segment of a reassembled PDU]"
"1130","277.198616","192.168.1.109","137.116.74.190","TCP","54","50089  >  443 [ACK] Seq=959 Ack=7027 Win=262144 Len=0"
"1131","277.205030","137.116.74.190","192.168.1.109","TCP","1514","[TCP segment of a reassembled PDU]"
"1132","277.205032","137.116.74.190","192.168.1.109","TCP","1514","[TCP segment of a reassembled PDU]"
"1133","277.205032","137.116.74.190","192.168.1.109","TCP","1514","[TCP segment of a reassembled PDU]"
"1134","277.205034","137.116.74.190","192.168.1.109","TCP","1514","[TCP segment of a reassembled PDU]"
"1135","277.205035","137.116.74.190","192.168.1.109","TLSv1.2","519","Application Data"
"1136","277.205098","192.168.1.109","137.116.74.190","TCP","54","50089  >  443 [ACK] Seq=959 Ack=13332 Win=262144 Len=0"
"1137","277.213245","192.168.1.109","192.168.1.1","DNS","93","Standard query 0xf49c A v10.vortex-win.data.microsoft.com"
"1138","277.237046","192.168.1.1","192.168.1.109","DNS","364","Standard query response 0xf49c A v10.vortex-win.data.microsoft.com CNAME v10.vortex-win.data.metron.live.com.nsatc.net CNAME vortex.data.glbdns2.microsoft.com CNAME vortex-hk2.metron.live.com.nsatc.net A 111.221.29.254 NS l.ns.nsatc.net NS a.ns.nsatc.net NS c.ns.nsatc.net NS us-wa-1.ns.nsatc.net A 8.26.197.27 A 8.26.215.27 A 8.26.204.25 A 8.27.235.155"
"1139","277.239318","192.168.1.109","111.221.29.254","TCP","66","50090  >  443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"1140","277.253158","192.168.1.109","192.168.1.1","DNS","90","Standard query 0xbc1c A nexusrules.officeapps.live.com"
"1141","277.281596","192.168.1.1","192.168.1.109","DNS","155","Standard query response 0xbc1c A nexusrules.officeapps.live.com CNAME prod.nexusrules.live.com.akadns.net A 40.121.144.182"
"1142","277.282231","192.168.1.109","40.121.144.182","TCP","66","50091  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"1143","277.317910","192.168.1.109","40.121.144.182","TCP","66","50092  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"1144","277.342463","40.121.144.182","192.168.1.109","TCP","66","443  >  50091 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1440 WS=256 SACK_PERM=1"
"1145","277.342640","192.168.1.109","40.121.144.182","TCP","54","50091  >  443 [ACK] Seq=1 Ack=1 Win=262144 Len=0"
"1146","277.343416","192.168.1.109","40.121.144.182","TLSv1.2","285","Client Hello"
"1147","277.380114","40.121.144.182","192.168.1.109","TCP","66","443  >  50092 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1440 WS=256 SACK_PERM=1"
"1148","277.380317","192.168.1.109","40.121.144.182","TCP","54","50092  >  443 [ACK] Seq=1 Ack=1 Win=262144 Len=0"
"1149","277.381271","192.168.1.109","40.121.144.182","TLSv1.2","285","Client Hello"
"1150","277.391346","40.121.144.182","192.168.1.109","TCP","1514","[TCP Previous segment not captured] 443  >  50091 [ACK] Seq=2921 Ack=232 Win=131328 Len=1460"
"1151","277.391415","192.168.1.109","40.121.144.182","TCP","66","[TCP Dup ACK 1145#1] 50091  >  443 [ACK] Seq=232 Ack=1 Win=262144 Len=0 SLE=2921 SRE=4381"
"1152","277.392031","40.121.144.182","192.168.1.109","TCP","1059","[TCP segment of a reassembled PDU]"
"1153","277.392032","40.121.144.182","192.168.1.109","TCP","1514","[TCP Out-Of-Order] 443  >  50091 [ACK] Seq=1 Ack=232 Win=131328 Len=1460"
"1154","277.392084","192.168.1.109","40.121.144.182","TCP","66","[TCP Dup ACK 1145#2] 50091  >  443 [ACK] Seq=232 Ack=1 Win=262144 Len=0 SLE=2921 SRE=5386"
"1155","277.392175","192.168.1.109","40.121.144.182","TCP","66","50091  >  443 [ACK] Seq=232 Ack=1461 Win=262144 Len=0 SLE=2921 SRE=5386"
"1156","277.392753","40.121.144.182","192.168.1.109","TCP","1514","[TCP Out-Of-Order] 443  >  50091 [ACK] Seq=1461 Ack=232 Win=131328 Len=1460"
"1157","277.392815","192.168.1.109","40.121.144.182","TCP","54","50091  >  443 [ACK] Seq=232 Ack=5386 Win=262144 Len=0"
"1158","277.403619","192.168.1.109","40.121.144.182","TLSv1.2","268","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1159","277.404080","192.168.1.109","40.121.144.182","TLSv1.2","715","Application Data"
"1160","277.429724","40.121.144.182","192.168.1.109","TCP","1514","[TCP segment of a reassembled PDU]"
"1161","277.429882","192.168.1.109","40.121.144.182","TCP","54","50092  >  443 [ACK] Seq=232 Ack=1461 Win=262144 Len=0"
"1162","277.430454","40.121.144.182","192.168.1.109","TCP","1514","[TCP Previous segment not captured] [TCP segment of a reassembled PDU]"
"1163","277.430457","40.121.144.182","192.168.1.109","TCP","1059","[TCP segment of a reassembled PDU]"
"1164","277.430543","192.168.1.109","40.121.144.182","TCP","66","[TCP Dup ACK 1161#1] 50092  >  443 [ACK] Seq=232 Ack=1461 Win=262144 Len=0 SLE=2921 SRE=4381"
"1165","277.430657","192.168.1.109","40.121.144.182","TCP","66","[TCP Dup ACK 1161#2] 50092  >  443 [ACK] Seq=232 Ack=1461 Win=262144 Len=0 SLE=2921 SRE=5386"
"1166","277.430861","40.121.144.182","192.168.1.109","TLSv1.2","1514","[TCP Fast Retransmission] Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"1167","277.430957","192.168.1.109","40.121.144.182","TCP","54","50092  >  443 [ACK] Seq=232 Ack=5386 Win=262144 Len=0"
"1168","277.442210","40.121.144.182","192.168.1.109","TLSv1.2","161","Change Cipher Spec, Encrypted Handshake Message"
"1169","277.442325","192.168.1.109","40.121.144.182","TCP","54","50091  >  443 [ACK] Seq=1107 Ack=5493 Win=261888 Len=0"
"1170","277.443456","192.168.1.109","40.121.144.182","TLSv1.2","268","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1171","277.444122","192.168.1.109","40.121.144.182","TLSv1.2","715","Application Data"
"1172","277.466165","40.121.144.182","192.168.1.109","TCP","60","443  >  50091 [ACK] Seq=5493 Ack=1107 Win=130304 Len=0"
"1173","277.470573","40.121.144.182","192.168.1.109","TCP","1514","[TCP segment of a reassembled PDU]"
"1174","277.470673","192.168.1.109","40.121.144.182","TCP","54","50091  >  443 [ACK] Seq=1107 Ack=6953 Win=262144 Len=0"
"1175","277.471009","40.121.144.182","192.168.1.109","TCP","1514","[TCP segment of a reassembled PDU]"
"1176","277.471015","111.221.29.254","192.168.1.109","TCP","66","443  >  50090 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1440 WS=256 SACK_PERM=1"
"1177","277.471015","40.121.144.182","192.168.1.109","TCP","1514","[TCP segment of a reassembled PDU]"
"1178","277.471017","40.121.144.182","192.168.1.109","TCP","1514","[TCP segment of a reassembled PDU]"
"1179","277.471178","192.168.1.109","40.121.144.182","TCP","54","50091  >  443 [ACK] Seq=1107 Ack=11333 Win=262144 Len=0"
"1180","277.471279","192.168.1.109","111.221.29.254","TCP","54","50090  >  443 [ACK] Seq=1 Ack=1 Win=66048 Len=0"
"1181","277.471544","40.121.144.182","192.168.1.109","TLSv1.2","1403","Application Data"
"1182","277.471592","192.168.1.109","40.121.144.182","TCP","54","50091  >  443 [ACK] Seq=1107 Ack=12682 Win=260608 Len=0"
"1183","277.471688","192.168.1.109","111.221.29.254","TLSv1.2","260","Client Hello"
"1184","277.514530","40.121.144.182","192.168.1.109","TCP","60","443  >  50092 [ACK] Seq=5386 Ack=1107 Win=130304 Len=0"
"1185","277.516775","40.121.144.182","192.168.1.109","TLSv1.2","161","Change Cipher Spec, Encrypted Handshake Message"
"1186","277.516830","192.168.1.109","40.121.144.182","TCP","54","50092  >  443 [ACK] Seq=1107 Ack=5493 Win=261888 Len=0"
"1187","277.539055","40.121.144.182","192.168.1.109","TCP","1514","[TCP segment of a reassembled PDU]"
"1188","277.539117","192.168.1.109","40.121.144.182","TCP","54","50092  >  443 [ACK] Seq=1107 Ack=6953 Win=262144 Len=0"
"1189","277.547072","40.121.144.182","192.168.1.109","TCP","1514","[TCP segment of a reassembled PDU]"
"1190","277.547075","40.121.144.182","192.168.1.109","TCP","1514","[TCP segment of a reassembled PDU]"
"1191","277.547076","40.121.144.182","192.168.1.109","TCP","1514","[TCP segment of a reassembled PDU]"
"1192","277.547076","40.121.144.182","192.168.1.109","TLSv1.2","1403","Application Data"
"1193","277.547141","192.168.1.109","40.121.144.182","TCP","54","50092  >  443 [ACK] Seq=1107 Ack=12682 Win=262144 Len=0"
"1194","277.704145","111.221.29.254","192.168.1.109","TCP","1514","[TCP segment of a reassembled PDU]"
"1195","277.704616","111.221.29.254","192.168.1.109","TCP","914","[TCP Previous segment not captured] [TCP segment of a reassembled PDU]"
"1196","277.704656","192.168.1.109","111.221.29.254","TCP","66","50090  >  443 [ACK] Seq=207 Ack=1461 Win=66048 Len=0 SLE=2921 SRE=3781"
"1197","277.705317","111.221.29.254","192.168.1.109","TCP","1514","[TCP Out-Of-Order] 443  >  50090 [ACK] Seq=1461 Ack=207 Win=131328 Len=1460"
"1198","277.705367","192.168.1.109","111.221.29.254","TCP","54","50090  >  443 [ACK] Seq=207 Ack=3781 Win=66048 Len=0"
"1199","277.708614","192.168.1.109","111.221.29.254","TLSv1.2","268","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1200","277.956750","111.221.29.254","192.168.1.109","TLSv1.2","161","Change Cipher Spec, Encrypted Handshake Message"
"1201","277.957746","192.168.1.109","111.221.29.254","TCP","1494","[TCP segment of a reassembled PDU]"
"1202","277.957760","192.168.1.109","111.221.29.254","TLSv1.2","651","Application Data"
"1203","277.957991","192.168.1.109","111.221.29.254","TLSv1.2","619","Application Data"
"1204","278.189547","111.221.29.254","192.168.1.109","TCP","60","443  >  50090 [ACK] Seq=3888 Ack=2458 Win=131328 Len=0"
"1205","278.248891","111.221.29.254","192.168.1.109","TCP","60","443  >  50090 [ACK] Seq=3888 Ack=3023 Win=130816 Len=0"
"1206","278.263014","192.168.1.109","192.168.1.1","DNS","85","Standard query 0x0b78 A nexus.officeapps.live.com"
"1207","278.290331","192.168.1.1","192.168.1.109","DNS","147","Standard query response 0x0b78 A nexus.officeapps.live.com CNAME prod-w.nexus.live.com.akadns.net A 23.99.116.116"
"1208","278.291861","192.168.1.109","23.99.116.116","TCP","66","50093  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"1209","278.338420","111.221.29.254","192.168.1.109","TLSv1.2","459","Application Data"
"1210","278.388277","192.168.1.109","111.221.29.254","TCP","54","50090  >  443 [ACK] Seq=3023 Ack=4293 Win=65536 Len=0"
"1211","278.530157","23.99.116.116","192.168.1.109","TCP","66","443  >  50093 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1440 WS=256 SACK_PERM=1"
"1212","278.530283","192.168.1.109","23.99.116.116","TCP","54","50093  >  443 [ACK] Seq=1 Ack=1 Win=262144 Len=0"
"1213","278.530781","192.168.1.109","23.99.116.116","TLSv1.2","280","Client Hello"
"1214","278.798996","23.99.116.116","192.168.1.109","TLSv1.2","1514","[TCP Previous segment not captured] Ignored Unknown Record"
"1215","278.799101","192.168.1.109","23.99.116.116","TCP","66","[TCP Dup ACK 1212#1] 50093  >  443 [ACK] Seq=227 Ack=1 Win=262144 Len=0 SLE=2921 SRE=4381"
"1216","278.799776","23.99.116.116","192.168.1.109","TLSv1.2","1032","Ignored Unknown Record"
"1217","278.799778","23.99.116.116","192.168.1.109","TCP","1514","[TCP Out-Of-Order] 443  >  50093 [ACK] Seq=1 Ack=227 Win=131328 Len=1460"
"1218","278.799840","192.168.1.109","23.99.116.116","TCP","66","[TCP Dup ACK 1212#2] 50093  >  443 [ACK] Seq=227 Ack=1 Win=262144 Len=0 SLE=2921 SRE=5359"
"1219","278.799968","192.168.1.109","23.99.116.116","TCP","66","50093  >  443 [ACK] Seq=227 Ack=1461 Win=262144 Len=0 SLE=2921 SRE=5359"
"1220","278.800510","23.99.116.116","192.168.1.109","TCP","1514","[TCP Out-Of-Order] 443  >  50093 [ACK] Seq=1461 Ack=227 Win=131328 Len=1460"
"1221","278.800603","192.168.1.109","23.99.116.116","TCP","54","50093  >  443 [ACK] Seq=227 Ack=5359 Win=262144 Len=0"
"1222","278.816156","192.168.1.109","23.99.116.116","TLSv1.2","268","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1223","279.054734","23.99.116.116","192.168.1.109","TLSv1.2","161","Change Cipher Spec, Encrypted Handshake Message"
"1224","279.054805","192.168.1.109","23.99.116.116","TCP","54","50093  >  443 [ACK] Seq=441 Ack=5466 Win=261888 Len=0"
"1225","279.055535","192.168.1.109","23.99.116.116","TLSv1.2","539","Application Data"
"1226","279.055698","192.168.1.109","23.99.116.116","TLSv1.2","1147","Application Data"
"1227","279.294137","23.99.116.116","192.168.1.109","TCP","60","443  >  50093 [ACK] Seq=5466 Ack=2019 Win=131328 Len=0"
"1228","279.699332","fe80::ffff:ffff:fffe","ff02::2","ICMPv6","103","Router Solicitation"
"1229","279.759717","fe80::8000:f227:62c7:9542","fe80::ffff:ffff:fffe","ICMPv6","151","Router Advertisement"
"1230","280.000109","192.168.1.134","239.255.255.250","SSDP","369","NOTIFY * HTTP/1.1 "
"1231","280.103590","192.168.1.134","239.255.255.250","SSDP","369","NOTIFY * HTTP/1.1 "
"1232","280.208273","192.168.1.134","239.255.255.250","SSDP","378","NOTIFY * HTTP/1.1 "
"1233","280.312037","192.168.1.134","239.255.255.250","SSDP","378","NOTIFY * HTTP/1.1 "
"1234","280.418721","192.168.1.134","239.255.255.250","SSDP","433","NOTIFY * HTTP/1.1 "
"1235","280.521549","192.168.1.134","239.255.255.250","SSDP","433","NOTIFY * HTTP/1.1 "
"1236","280.625380","192.168.1.134","239.255.255.250","SSDP","443","NOTIFY * HTTP/1.1 "
"1237","280.728542","192.168.1.134","239.255.255.250","SSDP","443","NOTIFY * HTTP/1.1 "
"1238","280.748030","23.99.116.116","192.168.1.109","TLSv1.2","779","Application Data"
"1239","280.748174","192.168.1.109","23.99.116.116","TCP","54","50093  >  443 [ACK] Seq=2019 Ack=6191 Win=261120 Len=0"
"1240","281.091134","AsustekC_bc:42:24","Broadcast","ARP","60","Who has 192.168.1.250? Tell 192.168.1.100"
"1241","281.825117","192.168.1.100","192.168.1.255","UDP","63","65387  >  32412  Len=21"
"1242","281.826278","192.168.1.100","192.168.1.255","UDP","63","65391  >  32414  Len=21"
"1243","281.839281","192.168.1.135","192.168.1.255","UDP","63","65385  >  32412  Len=21"
"1244","281.840269","192.168.1.135","192.168.1.255","UDP","63","65389  >  32414  Len=21"
"1245","282.059670","AsustekC_bc:42:24","Broadcast","ARP","60","Who has 192.168.1.250? Tell 192.168.1.100"
"1246","282.514916","192.168.1.109","24.156.131.98","TLSv1.2","144","Application Data"
"1247","282.515059","192.168.1.109","24.156.131.98","TLSv1.2","100","Application Data"
"1248","282.547067","24.156.131.98","192.168.1.109","TCP","60","443  >  49793 [ACK] Seq=2949 Ack=2085 Win=254 Len=0"
"1249","282.549049","24.156.131.98","192.168.1.109","TCP","60","443  >  49793 [ACK] Seq=2949 Ack=2131 Win=254 Len=0"
"1250","282.562061","24.156.131.98","192.168.1.109","TLSv1.2","100","Application Data"
"1251","282.572154","24.156.131.98","192.168.1.109","TLSv1.2","100","[TCP Previous segment not captured] Application Data"
"1252","282.572204","192.168.1.109","24.156.131.98","TCP","66","49793  >  443 [ACK] Seq=2131 Ack=2995 Win=255 Len=0 SLE=3281 SRE=3327"
"1253","282.573279","24.156.131.98","192.168.1.109","TCP","340","[TCP Out-Of-Order] 443  >  49793 [PSH, ACK] Seq=2995 Ack=2131 Win=254 Len=286"
"1254","282.573312","192.168.1.109","24.156.131.98","TCP","54","49793  >  443 [ACK] Seq=2131 Ack=3327 Win=254 Len=0"
"1255","282.573882","192.168.1.109","24.156.131.98","TLSv1.2","100","Application Data"
